station_id,station_name,bike_route_length_m,street_length_m,rail_stops_count,bus_stops_count
13249,Ashland Ave & Belle Plaine Ave,1819.660577163724,10936.800823827987,0,13
13253,Lincoln Ave & Waveland Ave,2028.8747115347683,12543.11688832056,1,19
13256,California Ave & Division St,2560.7838173850573,10610.22941202443,0,24
13257,Campbell Ave & North Ave,997.5377581207508,11598.432914997542,0,18
13258,California Ave & North Ave,1996.198599429051,11164.649599798422,0,20
13259,California Ave & Francis Pl (Temp),2853.0155253245493,13216.63897122723,1,26
13263,Columbus Dr & Randolph St,2258.137962405099,18818.94855368178,0,23
13265,Kingsbury St & Erie St,91.88889540716796,13148.934480947997,0,18
13266,Stave St & Armitage Ave,2502.7102830268846,12219.181213545848,1,23
13268,Damen Ave & Wellington Ave,3206.0437114509937,11160.935847149085,0,22
13269,Ashland Ave & Wellington Ave,1273.4721896889002,11754.53553473523,0,14
13271,Damen Ave & Clybourn Ave,2293.8966340682186,8669.52243521673,0,14
13276,Stockton Dr & Wrightwood Ave,591.6266228507104,8156.605557362519,0,20
13277,Broadway & Belmont Ave,3232.5429223246897,10034.495279115803,0,36
13278,Broadway & Cornelia Ave,2425.4140242392746,10914.926409456166,0,38
13285,Wood St & Taylor St (Temp),4292.466166593052,9261.42350445045,1,34
13288,Damen Ave & Charleston St,2670.618587142718,14983.667886306175,0,18
13289,Eckhart Park,2697.731215481264,16551.398444727503,1,14
13290,Noble St & Milwaukee Ave,2853.972065389678,14495.638794358465,1,17
13292,Kedzie Ave & Palmer Ct,2108.944700344339,11692.894506810686,0,18
13294,Greenview Ave & Diversey Pkwy,1485.5171194471977,11960.532529864122,0,16
13296,Ashland Ave & Wrightwood Ave,1545.952000874638,11109.515223481982,0,17
13300,DuSable Lake Shore Dr & Monroe St,1137.6707807696794,7199.155864552003,0,5
13303,Clark St & Chicago Ave,3129.9941378708845,14602.498665325342,2,44
13304,Racine Ave & 15th St,1646.619635597658,10852.808912947045,0,14
13307,Laflin St & Cullerton St,2743.478165646934,11309.6525333706,0,29
13319,Ashland Ave & Grace St,649.0038540968012,11515.13779107739,0,18
13323,Broadway & Sheridan Rd,1309.156039394983,11727.92489437173,1,49
13325,Broadway & Waveland Ave,987.7355668459226,11474.73580739366,1,41
13326,Canal St & Harrison St,3986.3595163385708,16705.813392853204,1,22
13331,May St & Cullerton St,774.3717121891522,12079.83104429638,0,15
13332,Loomis St & Lexington St,3103.355562340719,12717.695045030086,1,26
13338,Mies van der Rohe Way & Chicago Ave,0.0,14096.351334519639,0,33
13341,Canal St & Madison St,4171.707349958379,19795.017167459064,1,29
13345,Calumet Ave & 35th St,2646.2404606001414,10989.981093858025,0,27
13353,Ada St & Washington Blvd,2918.4068260310446,13444.9395979173,0,10
13354,Ashland Ave & 13th St,1804.6440998114078,10196.23890274434,0,23
13379,Clarendon Ave & Gordon Ter,1720.027374523481,10748.93242316091,0,42
13389,Clarendon Ave & Junior Ter,1733.032741257056,11014.100120079587,0,36
13398,Blackstone Ave & Hyde Park Blvd,0.0,10295.469321394035,0,24
13409,Sangamon St & Washington Blvd,1924.1904719491567,19321.523377526984,1,17
13420,MLK Jr Dr & Pershing Rd,1977.5386828115322,12403.149303639422,1,20
13427,Cityfront Plaza Dr & Pioneer Ct,1935.8686886603416,21242.34035739762,0,47
13430,LaSalle St & Illinois St,4951.211558924441,18068.624374297575,2,46
13431,Adler Planetarium,0.0,1548.3093764180628,0,4
13432,Wood St & Hubbard St,3061.0823217175766,13544.331537098908,0,18
13434,Ashland Ave & Grand Ave,2899.890205873266,13701.935917546354,0,16
1523185.1,Mason Ave & Grand Ave,1473.7947167248608,10155.567229864917,0,24
1524189,Lowell Ave & Armitage,999.6601124587272,10233.388434394348,0,11
15442,Ashland Ave & Archer Ave,0.0,10758.431181976775,1,15
15443,Shields Ave & 28th Pl,802.3276351340991,18689.554984089642,0,10
15445,Wentworth Ave & 33rd St,1684.98653395662,15545.021613940033,1,21
15446,Racine Ave & 35th St,0.0,7992.807566096813,0,10
15449,State St & Pershing Rd,282.6810554652347,14154.700868232389,1,27
15470,Calumet Ave & 51st St,1353.995828243298,10076.74570911212,1,22
15491,63rd St Beach,0.0,2441.388570901308,0,1
15529,Mies van der Rohe Way & Chestnut St,0.0,12793.765129847832,0,27
15530,Rush St & Superior St,1672.5825796089334,14825.547211242158,2,49
15534,Field Blvd & South Water St,1697.0772326497008,20043.9227356605,0,17
15535,Desplaines St & Randolph St,4589.704105093558,19141.295792503366,1,27
15539,Desplaines St & Jackson Blvd,3839.810452521984,22739.487789576655,1,35
15541,Buckingham Fountain,0.0,7386.089225556114,0,16
15541.1.1,Buckingham - Fountain,0.0,7668.3899185268065,0,16
15542,Clinton St & Polk St,4870.618690171064,14754.2384167469,1,17
15544,Shedd Aquarium,0.0,5782.843454252668,0,9
15545,Burnham Harbor,277.23352255680123,7495.6336586061,0,0
15546,Calumet Ave & 21st St,508.87751985777896,11940.334165418699,0,12
15550,Canal St & Taylor St,4408.652675688316,10985.235267638387,0,15
15571,Broadway & Granville Ave,2514.780867091236,10235.5263612452,1,23
15575,Broadway & Thorndale Ave,3053.0804052309877,10062.318167930278,2,15
15576,Lakefront Trail & Bryn Mawr Ave,1461.4404030843484,5612.174585633231,0,12
15578,Broadway & Ridge Ave,2767.385317542327,11291.340519260983,1,26
15585,Budlong Woods Library,1658.143759837917,12286.139688965572,0,17
15597,Halsted St & 69th St,1650.3176563161771,11393.908775050853,0,21
15599,Calumet Ave & 71st St,1960.0111925903468,10902.415912067627,0,30
15615,Christiana Ave & Lawrence Ave,1823.4479051817816,11162.901954994404,2,23
15621,Albany Ave & Montrose Ave,3735.216160051171,11497.255216797408,0,10
15622,California Ave & Montrose Ave,3083.23506389062,9991.29675305531,0,8
15623,Campbell Ave & Montrose Ave,2527.202020819272,10519.735136488593,0,16
15624,Avondale Ave & Irving Park Rd,0.0,14267.479236538167,1,21
15628,California Ave & Byron St,998.9532481258404,8518.24620694482,0,12
15631,Troy St & Elston Ave,2045.2197375423668,9126.769287607449,0,10
15632,Talman Ave & Addison St,1325.221513566723,5533.9918800963915,0,11
15634,Western Ave & Roscoe St,2886.6371906523846,9808.526570025399,0,17
15640,Avers Ave & Belmont Ave,995.5866905063931,11633.542585122319,0,25
15642,California Ave & Fletcher St,3619.479773115272,13457.191983612414,0,19
15643,Kosciuszko Park,1803.0950791527862,10933.874109080483,0,18
15644,Central Park Ave & Elbridge Ave,2183.6736948615967,12057.225814389652,1,28
15645,Richmond St & Diversey Ave,2574.0516779954705,15032.734000299064,0,18
15646,California Ave & Altgeld St,3055.788730875266,13787.66921232273,0,26
15648,Campbell Ave & Fullerton Ave,2255.3085025309183,15180.086575719026,0,15
15650,Spaulding Ave & Armitage Ave,1930.386831317343,10733.620992944761,0,22
15651,Humboldt Blvd & Armitage Ave,2840.2626863596006,13037.42683017556,0,16
15652,Central Park Ave & North Ave,505.1241458300502,11006.19491183101,0,16
15653,Troy St & North Ave,1962.3877200004636,9784.925081449695,0,8
15654,Spaulding Ave & Division St,1763.926805517469,9662.196934753012,0,22
15655,Albany Ave & Bloomingdale Ave,2113.707960318765,12220.849947788196,0,13
15664,Artesian Ave & Hubbard St,920.4332729930743,9171.192349111729,0,17
15666,California Ave & Lake St,3102.73597381903,10096.783209652876,1,21
15667,Western Ave & Monroe St,1723.8291975149618,12064.982719622356,0,26
15668,Western Ave & Congress Pkwy,774.1733922281868,14045.30223956471,1,26
15682,Kedzie Ave & Roosevelt Rd,2338.1140280123977,10909.510083074118,0,27
15685,Central Park Ave & Ogden Ave,2535.121359899592,13932.9084624861,1,28
15686,Kedzie Ave & 21st St,1419.6609512051643,11538.76639795264,1,20
15687,Central Park Ave & 24th St,3387.11808477216,11557.11347042787,0,24
15689,California Ave & 23rd Pl,2361.4774562142234,10946.23567161562,0,18
15691,Albany Ave & 26th St,2363.7785188771677,9547.490384746412,0,18
15692,California Ave & 26th St,838.5248141291547,7376.627091323419,0,21
16010,Keystone Ave & Fullerton Ave,627.9892265944244,9514.731314456894,0,22
16806,Bosworth Ave & Howard St,2750.6476839562292,9359.040881855515,2,15
16903,Cicero Ave & Lake St,1537.733047932862,10916.167009790564,1,7
16905,Central Ave & Lake St,1365.8394848665769,10801.050902797064,1,12
16906,Austin Blvd & Lake St,891.0832415439797,6676.463909155871,1,11
16907,Central Park Blvd & 5th Ave,3081.1476342935684,13297.932450900114,0,24
16912,Cicero Ave & Flournoy St,1324.7976608078527,12674.948552705417,1,22
16913,Cicero Ave & Quincy St,1919.1447051867617,10101.895486300686,0,31
16915,Central Ave & Harrison St,1043.7589810128113,9058.512796508476,0,15
16916,Central Ave & Madison St,1326.9921798461057,9897.98879673827,0,28
16918,Austin Blvd & Madison St,1005.8589068328256,5237.733353399869,0,19
16920,Central Ave & Chicago Ave,458.25464163891934,11383.180980989648,0,20
16921,Austin Blvd & Chicago Ave,545.6038666092054,6941.230827675152,0,15
16932,Ashland Ave & Pershing Rd,525.8463270762063,7953.980515285018,0,14
16933,Morgan St & Pershing Rd,555.6573428742367,7878.3345174617725,0,10
16937,Ashland Ave & McDowell Ave,0.0,11249.920636003166,0,18
16940,Ashland Ave & 50th St,0.0,11646.894077915103,0,18
16943,Ashland Ave & Garfield Blvd,0.0,12338.318082977567,0,14
16948,Ashland Ave & 63rd St,448.7219899101068,11825.974711885608,1,18
16950,Ashland Ave & 66th St,1023.1441898505987,11288.052782523955,0,6
16951,Damen Ave & 74th St,998.0417098752467,8357.772579884273,0,15
16953,Vincennes Ave & 75th St,998.8259286753472,11343.936993891386,0,25
16970,Bennett Ave & 79th St,505.05580792742256,11312.210795586852,0,25
16991,Milwaukee Ave & Cuyler Ave,987.7729808289644,11703.96886131253,0,27
16994,Kilbourn Ave & Milwaukee Ave,1369.0670926099224,10069.109543547665,0,20
17660,California Ave & Cortez St,2790.6225726721627,12007.607891776155,0,19
18003,Fairbanks St & Superior St,482.2317230532558,13088.943889211696,0,37
18016,Bernard St & Elston Ave,1073.5846815973464,11919.385606412423,0,19
18017,Central Park Ave & Bloomingdale Ave,1066.0139922746507,9980.981169767401,0,17
18022,Archer (Damen) Ave & 37th St,555.3163942379101,9311.045075847675,1,36
18025,Carpenter St & 63rd St,0.0,11542.065441321454,0,18
18058,Leavitt St & Chicago Ave,2042.736811267694,12069.462951650394,0,22
18062,Aberdeen St & Randolph St,1916.1989677423135,15486.856400765133,1,8
18067,Walsh Park,2303.804513951152,14577.74458276083,0,19
18069,Cherry Ave & Blackhawk St,742.4192082441951,10485.413486632693,0,6
20,Damen Ave & Wabansia Ave,2745.807230122929,11605.546548348964,1,24
2000,Old Hastings Monolith,2575.208115660941,9452.408025480256,0,29
20101,Summit Ave & 86th St,1595.730539600469,12536.362992303206,0,18
20102,Loomis St & 89th St,999.4407881405943,12315.577518628417,0,8
20103,Prospect Sq & 91st St,0.0,9919.015802861499,0,2
20104,State St & 95th St,1466.7287983755177,12472.830612820446,1,24
20105,Halsted St & 96th St,0.0,11537.564100256635,0,20
20106,Chicago State University,1058.6914236307548,2876.747232133194,0,18
20107,Walden Pkwy & 100th St,1595.5458879528846,9748.818977945219,0,0
20108,Hale Ave & 107th St,929.8456461554048,8699.254574359258,0,0
20109,Vernon Ave & 107th St,732.1780479299758,11906.7215043087,0,14
20110,Eberhart Ave & 91st St,0.0,10594.939906953454,0,9
20111,Olive Harvey College,637.9509381390477,8295.515350469088,0,3
20112,Indiana Ave & 103rd St,2023.5368850510474,11675.348384589151,0,26
20113,Dauphin Ave & 103rd St,1581.2412814675522,10192.010033311662,0,21
20114,Doty Ave & 111th St,931.1761623708774,6481.979027639666,0,4
20115,Martin Luther King Dr & 111th St,1115.19764067376,10230.663110047522,0,16
20116,Dauphin Ave & 87th St,0.0,6979.260534555371,0,18
20118,Eggleston Ave & 92nd St,0.0,9155.404948593947,0,0
20119,Elizabeth St & 92nd St,1218.4761582533947,11423.283326739032,0,0
20120,Stewart Ave & 83rd St,1802.4076460965036,6961.674578587361,0,10
20121,Loomis Blvd & 84th St,1633.5062865583827,10731.230785405978,0,10
20123,Western Ave & 104th St,0.0,11060.078499775705,0,11
20124,Vincennes Ave & 104th St,3195.7357557449895,11056.926045088216,0,24
20125,Halsted St & 104th St,916.671510736932,11357.54459501155,0,20
20126,S Aberdeen St & W 106th St,0.0,11531.513691311702,0,0
20127,Halsted St & 111th St,999.4895060297379,10971.53489119637,0,20
20128,S Wentworth Ave & W 111th St,830.7512000714357,11148.416794011731,0,8
20129,Ada St & 113th St,0.0,11266.750673482928,0,8
20130,Wentworth Ave & 104th St,1207.5201750116387,10030.187928429375,0,8
20131,Cottage Grove Ave & 111th Pl,1205.9831026410295,9367.510070024131,0,20
20133,Woodlawn & 103rd - Olive Harvey Vaccination Site,566.1451178833958,9076.18371263425,0,3
20134,Maryland Ave & 104th St,311.31571838251375,6676.263710409047,0,10
20201,Kedzie Ave & 104th St,0.0,10243.33003218882,0,9
20202,W 103rd St & S Avers Ave,0.0,3552.6034441527277,0,12
20203,Lawndale Ave & 111th St,0.0,8891.091437864883,0,8
20204,Kedzie Ave & 110th St,0.0,9379.908649418197,0,19
20205,Western Ave & 111th St,0.0,10033.097986207767,0,8
20206,Homewood Ave & 115th St,890.2845042828682,8848.264626657796,0,6
20207,Major Taylor Trail & 115th St,510.2233550476925,9946.464152730337,0,18
20208,Major Taylor Trail & 124th St,874.3422761491822,11122.257436781427,0,6
20209,S Michigan Ave & E 118th St,1117.1782767932107,10557.777698913811,0,16
20210,State St & 123rd St,1169.9715792156576,11516.589653310122,0,10
20211,Eberhart Ave & 131st St,0.0,6081.1058471175475,0,9
20212,Altgeld Gardens,0.0,7824.446623843447,0,7
20213,Commercial Ave & 130th St,1200.9120786988005,9594.670378982673,0,8
20214,Avenue O & 134th St,1377.873330228198,10575.408855478689,0,10
20215,Hegewisch Metra Station,1052.7715373868584,5964.4138997087975,0,8
20217,Torrence Ave & 126th Pl,0.0,5930.373560014662,0,0
20218,Avenue O & 118th St,456.92646989069146,5882.050283105965,0,8
20219,Burnham Greenway & 112th St,1568.43251159175,8623.576495256702,0,8
20220,Avenue L & 114th St,1513.0930263055482,10283.110184810628,0,11
20221,Torrence Ave & 106th St,0.0,7960.746810227962,0,19
20222,Burnham Greenway & 105th St,170.20774852173645,10621.726805893773,0,9
20223,Ewing Ave & Burnham Greenway,2248.503723234601,11052.73171079159,0,7
20224,Calumet Park,1689.9250055850684,7736.640314578434,0,4
20225,Commercial Ave & 100th St,1491.2286175596273,7136.4708297914,0,10
20226,Oglesby Ave & 100th St,0.0,11366.627041587692,0,27
20227,Bradley Park,0.0,10455.16893149054,0,13
20228,Constance Ave & 95th St,543.5992657704277,6237.869080963869,0,16
20229,Baltimore Ave & 87th St,0.0,8880.943100783106,0,18
20230,Clyde Ave & 87th St,572.8875627085563,11957.702749505825,0,25
20231,East End Ave & 87th St,0.0,12546.604244946533,0,21
20232,Big Marsh Park,929.7481251783566,1137.899381793916,0,0
20233,Halsted St & 78th St,998.5916864745525,11918.987493905459,0,21
20234,Ashland Ave & 78th St,538.1310327533444,11133.423920443332,0,18
20235,Greenwood Ave & 91st St,0.0,9502.986277613973,0,8
20236,Stony Island Ave & 90th St,0.0,12148.199400711652,0,10
20237,Yates Blvd & 93rd St,999.3329475845527,10781.354236246485,0,14
20238,Greenwood Ave & 97th St,0.0,8897.310020269706,0,6
20239,Marquette Ave & 89th St,1029.3969545116472,11231.9317309093,0,12
20240,Indiana Ave & 133rd St,0.0,7141.27321990922,0,0
20241,Steelworkers Park,0.0,367.69870553543944,0,0
20242,Houston Ave & 92nd St,2754.0856213792604,11735.30829802615,0,35
20243,Michigan Ave & 114th St,1876.6574603372628,10425.158365183084,0,20
20244,Halsted St & 73rd St,997.5819471465986,10571.005924325758,0,22
20245,Ashland Ave & 74th St,632.3870560674071,9782.392751397638,0,16
20246,N Green St & W Lake St,2988.177296314205,18391.51401435615,1,23
20247,W Washington Blvd & N Peoria St,2375.2422980191272,19506.682895172264,1,22
20248,N Hampden Ct & W Diversey Ave,880.297668655286,8701.566754616346,0,22
202480,Hampden Ct & Diversey Ave,880.297668655286,8701.566754616346,0,22
20249,N Clark St & W Elm St,3177.0261621577356,13335.066838895462,2,48
20251,N Carpenter St & W Lake St,2988.177296314205,18391.51401435615,1,23
20252,W Oakdale Ave & N Broadway,794.4788306204825,9622.824072090167,0,26
20253,N Paulina St & Lincoln Ave,3633.4343675737414,12560.236274186225,1,17
20254,W Armitage Ave & N Sheffield Ave,2672.278864540261,10747.92025284668,1,22
20255,N Damen Ave & W Chicago Ave,2984.329257913396,11582.69132259221,0,19
20256,N Sheffield Ave & W Wellington Ave,4056.3925331737587,10701.880938498192,1,30
20257,N Southport Ave & W Newport Ave,3336.2599098396754,11385.02198657085,0,9
20258,N Damen Ave & W Wabansia St,2745.807230122929,11605.546548348964,1,24
20260,Ping Tom Park (East),2198.276677905108,10449.988979485177,0,17
2059 Hastings Warehouse Station,NewHastings,998.4499693845167,13389.207854307306,0,14
20999,Lyft Driver Center Private Rack,2933.68651007415,14566.750408248012,0,16
21303,Kildare Ave & Division St,0.0,10519.177165886855,0,10
21309,Narragansett Ave & McLean Ave,999.2682475314334,7324.064065659637,0,10
21314,Narragansett Ave & Wrightwood Ave,1842.3593091222895,5638.69845112304,0,23
21320,Orange Ave & Addison St,0.0,9136.74602969062,0,10
21322,Grace & Cicero,810.7019495442155,10920.291844915731,0,31
21323,Merrimac Park,526.9546432405361,8755.021255957074,0,21
21326,Harlem Ave & Irving Park Rd,0.0,6034.239204465866,0,24
21327,Pittsburgh Ave & Irving Park Rd,0.0,9001.619512146639,0,10
21331,21st St & Pulaski Rd,1226.3909347528563,11684.51021310524,1,27
21336,La Villita Park,1135.9741236014693,6238.330770533464,0,12
21339,Pershing Rd & Sacramento Ave,0.0,10575.899834598511,0,25
21340,Pulaski Rd & Ann Lurie Pl,0.0,6913.126461338902,0,8
21349,Spaulding Ave & 63rd,998.1419145265597,11623.95766137423,0,21
21351,Wellington Ave & Mulligan Ave,1359.6017834415786,11408.698926013423,0,21
21352,Sayre Ave & Diversey Ave,0.0,11565.308697474833,0,16
21356,Lavergne Ave & Fullerton Ave,1097.2755113358112,11305.85937170541,0,16
21359,Kilbourn Ave & Belden Ave,0.0,9986.956407825017,0,10
21360,Kilbourn Ave & Roscoe St,1885.902497724551,10021.258727379749,0,10
21361,Kenosha Ave & Wellington Ave,1192.6845878704567,9632.360281288828,0,9
21366,Spaulding Ave & 16th,2499.739262665714,14662.042123553065,0,25
21367,Mayfield Ave & Roosevelt Rd,0.0,4580.222016503423,0,6
21371,Kildare & Chicago Ave,0.0,6914.596843396759,0,10
21377,Harlem Ave & Bloomingdale Ave,0.0,4805.684267072901,0,14
21378,Nordica Ave & Medill Ave,0.0,9358.430398489563,0,14
21379,Rockwell St & Archer Ave\t,1641.724638479763,10852.8322906698,0,22
21385,St Louis Ave & Norman Bobbins Pl,0.0,9470.28981024419,0,10
21393,Oketo Ave & Addison,0.0,11508.957188586042,0,16
21544,State St & Chicago Ave,2367.1012460857633,14630.427611759662,1,48
22001,Wells St & Institute Pl,3202.17166227028,13247.885906333877,1,40
22002,Woodlawn Ave & 58th St,0.0,9738.772739489781,0,15
22003,University Ave & 59th St,0.0,9906.772556209564,0,23
22004,Blackstone Ave & 59th St,388.7202256724548,10140.003695154934,0,20
22005,Drexel Ave & 60th St,0.0,9894.772079330578,0,29
23001,Elizabeth St & Randolph St,2549.244628672181,14636.737393707732,0,8
23002,Lincoln Ave & Byron St,2153.6995824115997,12370.060639799483,1,18
23003,Halsted St & Fulton St,3960.8355069530216,19285.46082439571,2,20
23101,McCormick Blvd & Devon Ave,981.1362558553824,6960.6811750390725,0,23
23104,California Ave & Granville Ave,98.56315363715365,11772.07532828486,0,22
23106,Kenneth Ave & Lawrence Ave,1997.3987249338795,11696.20513496811,0,10
23107,Karlov Ave & Lawrence Ave,996.992395323058,12239.948902862177,0,19
23108,Monticello Ave & Lawrence Ave,1979.982694776526,11192.639272351265,0,9
23110,Keeler Ave & Carmen Ave,0.0,8635.725023169218,0,17
23112,St Louis Ave & Foster Ave,212.73159416448368,9263.348094747762,0,22
23113,Scottsdale Park,912.6951869857222,11331.299875303448,0,0
23114,Kildare Ave & 85th St,599.0068120323476,10696.127466778324,0,5
23115,Pulaski Rd & 84th St,918.1035674311245,11858.09297715282,0,10
23116,Columbus Ave & 83rd Pl,537.4333215600813,11390.198628609638,0,0
23117,Kedzie Ave & 83rd St,0.0,11298.668863996185,0,10
23119,Francisco Ave & 85th St,0.0,9559.022610509732,0,7
23120,Damen Ave & 81st St,1947.660985143555,9840.202705174936,0,16
23121,Damen Ave & 87th St,541.3861505284416,8230.027911478288,0,14
23122,Paulina Ave & 87th St,0.0,11545.185231785448,0,16
23123,Dan Ryan Woods & 83rd St,0.0,6308.985071554136,0,0
23124,Wood St & 84th St,1184.967077639953,11547.930460780935,0,10
23126,Springfield Ave & 80th St,0.0,12295.672187757285,0,20
23128,Columbus Ave & 79th St,0.0,12035.307775772548,0,20
23129,Mozart St & 79th St,0.0,8337.642765352142,0,11
23131,Western Ave & 79th St,0.0,7647.108774680776,0,13
23136,Kedzie Ave & 73rd St,0.0,8652.908787344722,0,12
23137,Springfield Ave & 71st St,0.0,9454.40260373644,0,14
23138,St. Louis & 71st St,0.0,8579.65276350779,0,10
23139,Kedzie Ave & Redfield Dr,0.0,6594.619966103987,0,16
23140,California Ave & 71st St,0.0,9683.089764038315,0,14
23141,Artesian Ave & 71st St,0.0,11402.106377952858,0,11
23142,Artesian Ave & Marquette Rd,999.0951689649797,11216.939300000986,0,9
23143,Kedzie Ave & 66th Pl,978.815871805034,9011.874418389345,0,6
23162,Marmora Ave & Irving Park Rd,0.0,11481.932504559265,0,20
23163,Laramie Ave & Irving Park Rd,403.43634610786086,10684.528337491169,0,8
23164,Grace St & Central Ave,376.9939137936372,11561.921337341746,0,22
23165,Cicero Ave & Roscoe Ave,999.5561009137184,10449.78106442712,0,21
23166,Major Ave & Addison St,1044.5633982065865,11445.905778313881,0,20
23167,Laramie Ave & Addison St,1205.2492067306302,11303.147183192947,0,10
23170,Marmora Ave & Belmont Ave,1405.356300321358,11328.094014804834,0,21
23171,Leclaire Ave & Belmont Ave,1578.6426418567705,11468.325984754105,0,10
23172,Kostner Ave & Belmont Ave,1568.1779215903337,10454.950126650978,0,8
23173,Central Ave & Wellington Ave,1588.4900476652444,11671.972158717621,0,22
23175,Mango Ave & Diversey Ave,2448.573287646578,11498.165762732879,0,19
23180,Cicero Ave & Wrightwood Ave,1659.1066426979912,12115.000371820275,0,22
23182,Central Ave & Altgeld St,1624.405007848999,10859.075685521766,0,19
23187,Lockwood Ave and Grand Ave,1909.5117901954827,8462.541189913149,0,13
23190,Karlov Ave & Armitage Ave,996.2728385714627,10669.914826923212,0,19
23191,Springfield Ave & North Ave,0.0,10363.932387304807,0,20
23192,Kildare Ave & North Ave,0.0,9912.681399991603,0,20
23210,Central Park Ave & Washington Blvd,4722.712722045225,9215.492421566603,1,18
23215,Lexington & California Ave,1475.4976198221955,12652.495017760682,0,17
24130,Western Ave & 81st St,0.0,9991.307681014563,0,8
24132,Damen Ave & 77th St,997.6831624583814,9594.968715730605,0,15
24135,Homan Ave & 77th St,0.0,8910.612448991295,0,8
24144,Central Park Ave & 66th St,452.25203545576124,11191.4626605084,0,0
24145,Pulaski Rd & 68th St,0.0,11456.67507615065,0,10
24146,Knox Ave & Marquette Ave,0.0,7043.193338134817,0,4
24147,Sacramento Ave & Pratt Blvd,1521.270286802101,9022.360392711516,0,9
24148,Fairfield Ave & Pratt Blvd,999.02810817497,11394.48519929702,0,14
24149,Sacramento Ave & Lunt Ave,1286.9998523486506,7854.6768609207,0,20
24150,North Boundary Park,406.97659979827284,4819.892427555217,0,14
24151,California Ave & Touhy Ave,490.4025172941667,10698.039452662219,0,20
24153,Kostner Ave & Bryn Mawr Ave,0.0,6956.662378300074,0,0
24155,Kostner Ave & Devon Ave,0.0,7035.27411797342,0,0
24156,Glenlake Ave & Pulaski Rd,0.0,8550.842063649943,0,9
24157,Central Park Ave & Ardmore Ave,0.0,6968.066978630291,0,12
24158,Bernard St & Peterson Ave,586.8018915059787,10824.659740442527,0,24
24159,Kedvale Ave & Peterson Ave,0.0,7876.521328451723,0,9
24174,Cicero Ave & Wellington Ave,594.738702299443,10508.089794762725,0,23
24178,Meade Ave & Fullerton Ave,2145.1440734057933,9871.186035987752,0,28
24194,Laramie Ave & Bloomingdale Ave,1757.3437329785763,9697.302307764186,0,16
24196,Mango Ave & North Ave,1386.2450456839108,11032.980604250488,0,19
24198,Lawler Ave & North Ave,1956.142122796791,9686.550123788269,0,20
24199,Monitor Ave & Division St,1347.0419240234528,10420.290611854785,0,15
24200,Pine Ave & Division St,1539.2076707733752,11835.794172627335,0,20
24203,Harding Ave & Division St,0.0,11887.155927973403,0,27
24207,Harding Ave & Chicago Ave,0.0,10118.112655371506,0,19
24212,California Ave & Madison St,3901.097635539762,12313.113707130988,1,28
24213,Kedzie Ave & Jackson Blvd,2285.614921833025,13193.221277812148,1,41
24220,Homan Ave & Arthington Ave,2869.083841938389,10673.0197579014,0,25
24225,Avers Ave & 16th St,3875.4397263501764,11768.598621086006,0,17
24230,Homan Ave & 26th St,3535.1324080080076,11487.959162663932,0,18
24234,Harding Ave & 31st St,2149.8628888386547,10948.53658877221,0,20
24237,Wood St & 33rd St,0.0,12832.731368024588,0,22
24240,Kedzie Ave & 38th St,0.0,9021.674492292303,0,27
24243,Kedzie Ave & Archer Ave,401.10516624626763,9879.894680083893,0,16
24244,California Ave & 41st St,737.7091340935259,11123.379774206385,0,21
24245,Western Ave & 43rd St,635.7572357090178,9010.723512533885,0,6
24246,Archer Ave & Homan Ave,513.6850526921066,10185.60836940997,0,18
24250,Rockwell St & 47th St,716.3644403119627,9460.082969843983,0,16
24252,Lavergne Ave & 44th St,0.0,7197.372056670317,0,5
24253,Lamon Ave & 47th St,0.0,11557.005780819378,0,12
24255,Komensky Ave & 47th St,0.0,11354.461135310243,0,20
24257,Archer Ave & 49th St,0.0,9765.015702232566,0,22
24258,Kilbourn Ave & 49th St,0.0,9108.37829307832,0,11
24261,St Louis Ave & 51st St,0.0,6782.2992503003225,0,0
24263,Sacramento Ave & 51st St,0.0,7412.703286775553,0,20
24266,Kedzie Ave & 54th Pl,0.0,11405.474308728295,0,20
24267,Mozart St & 55th St,0.0,11633.05439216993,0,19
24273,Kedzie Ave & 60th St,927.9807691045526,11713.970834204549,0,20
24279,Lawndale Ave & 59th St,996.5205818112759,12229.207583081425,0,10
24281,Pulaski Rd & 54th St,0.0,9824.698965794496,0,19
24283,Pulaski Rd & 60th Pl,781.7423425708316,11385.15394534862,0,17
24285,Kildare Ave & Archer Ave,0.0,11248.019369039637,0,10
24297,Mulligan Ave & Archer Ave,0.0,11254.919989762344,0,17
24308,Narragansett Ave & North Ave,538.2989447024341,5846.973460762001,0,20
24322,Overhill Ave & Belmont Ave,0.0,7905.93972182139,0,10
24323,Kilbourn Ave & Diversey Ave,2546.128809404455,10945.349941646815,0,10
24326,Long Ave & Diversey Ave,2814.0000070993774,11659.673653077429,0,16
24332,Lavergne Ave & Diversey Ave,2204.93947772478,11663.884795599482,0,16
24333,Oriole Ave & Irving Park Rd,0.0,4967.67271648912,0,9
24335,Newcastle Ave & Irving Park Rd,494.73063283673645,6767.546080597077,0,9
24338,Wallace St & Pershing Rd,822.712399611408,9601.413126778114,0,24
24340,Wabash Ave & 49th St,0.0,8069.182983736651,0,24
24341,Shields Ave & 57th St,0.0,15419.06770317547,0,19
24347,Hamilton Park,0.0,9451.115258610092,0,9
