station_id,station_name,lat,lng,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507
1030,Public Rack - Lawndale & 63rd St,41.78,-87.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1031,Public Rack - Komensky Ave & 63rd St,41.78,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.75,0.67,0.4,0.71,1.14,0.77,0.75,1.5,0.0,0.5,0.0,0.75,0.0,1.0,0.0,0.67,0.0,0.0,0.0,1.0,0.67,1.0,0.0,1.0,0.0,1.0,2.0,0.67,0.6
1032,Public Rack - Kedvale Ave & 63rd St W,41.78,-87.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.5,0.67,1.0,0.0,0.67,0.0,0.0,0.88,1.0,0.87,0.75,1.0,0.95,0.86,1.17,1.0,0.79,0.71,0.87,0.88,1.0,0.79,0.76,0.92,0.88,1.0
1033,Public Rack - Pulaski Rd & 65th St,41.77,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.8,1.0,0.5,0.0,0.5,1.0,0.33,0.86,1.0,0.67,0.5,0.5,0.0,1.0,0.5,1.2,0.75,0.0,0.5,0.0,0.0,0.5,0.75,0.83,0.83,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
1034,Public Rack - Kenneth Ave & 63rd St E,41.78,-87.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.33,0.5,1.0,0.0,0.0,0.0,0.33,0.6,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,Public Rack - Western Ave & 62nd St,41.780964,-87.683757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1036,Public Rack - Kedzie Ave & 60th St,41.79,-87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.86,0.96,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1037,Public Rack - Homan Ave & 62nd Pl,41.779560208,-87.707906127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,1.0,0.5,0.0,1.0,1.2,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,Public Rack - Kedzie Ave & 62nd Pl,41.78,-87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.75,1.0,1.29,1.0,1.0,1.2,1.0,1.11,0.88,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,Public Rack - Kedzie Ave & 61st Pl W,41.78,-87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.83,1.0,0.67,0.0,0.0,0.0,1.0,0.0,1.0,0.67,0.5,1.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1040,Public Rack - Talman Ave & Pershing Rd,41.822592,-87.690725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.33,0.5,1.0,0.0,0.75,1.0,1.4,0.67,0.67,0.67,0.33,0.0,0.0,0.0,1.0,1.0,0.5,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0
1041,Public Rack - Throop St & 48t ST,41.806905389,-87.657776475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,Public Rack - Laflin St &51st ST,41.8,-87.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.44,0.6,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,1.0,0.5,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,Public Rack - Loomis Blvd & 47th St,41.81,-87.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.67,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1044,Public Rack - Western Blvd & 52nd St,41.798974,-87.681909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,Public Rack - Hoyne Ave & 51st St,41.801001,-87.676773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1046,Public Rack - Oakley Ave & 50th Pl,41.8,-87.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,Public Rack - Maplewood Ave & 47th St,41.808413,-87.688535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.67,1.0,0.0,0.5,2.0,0.0,1.0,0.33,0.67,1.0,1.0,0.5,0.5,0.0,1.0,0.67,1.0,0.6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,Public Rack - Western Ave & 47th Pl,41.81,-87.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.75,0.71,0.4,0.75,1.0,0.67,1.0,0.62,1.0,1.0,0.33,0.0,1.0,0.67,0.67,0.0,1.0,0.67,0.0,1.0,1.0,0.5,0.88,0.67,0.92,0.78,0.5,0.75,0.67,0.7,0.75,0.5,1.0,0.91
1050,Public Rack - Kedzie Ave & 54th Pl,41.794639,-87.703767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1052,Public Rack - Rockwell & Division,41.9,-87.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.55,1.06,0.8,0.33,0.57,0.5,0.86,0.94,1.06,1.17,1.38,1.97,1.73,1.04,1.15,1.0,1.0,0.67,1.21,1.05,1.32,1.88,1.84,1.34,1.7,1.68,1.1,0.88,1.0,0.71,0.91,1.18,1.6,1.63,1.18
1053,Public Rack - Grand Ave & Lawndale Ave,41.9,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,Public Rack - Division St & Christiana Ave,41.9,-87.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.67,0.5,0.25,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.67,0.8,0.0
1055,Public Rack - Kedzie Ave & Chicago Ave,41.9,-87.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.86,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.09,1.0,0.82,0.8,1.33,0.0,0.0,1.0,0.83,0.5,0.75,0.86,1.0,1.5,0.22,0.75,0.0,1.0,0.0,0.0,0.5,1.5,1.0,1.67,1.0
1056,Public Rack - Sawyer Ave & Chicago Ave,41.9,-87.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.75,0.95,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.71,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1057,Public Rack - Tripp Ave & North Ave,41.91,-87.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.77,0.67,0.6,0.0,0.5,1.0,0.75,0.86,1.09,0.86,0.0,0.75,0.71,0.67,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0
1058,Public Rack - Kildare Ave & North Ave,41.91,-87.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.6,0.0,0.4,0.67,0.67,0.0,0.75,0.83,0.78,1.0,1.0,0.5,1.0,0.5,0.6,0.0,0.75,1.0,0.83,0.5,1.0,1.0,0.57,0.75,1.0,0.0,1.0,0.67,0.5,1.0,1.0,1.0,0.5,0.67
1059,Public Rack - Garfield Park Conservatory,41.886561275,-87.716702938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,1.0,2.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.33,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
1060,Public Rack - Homan Ave & Lake St,41.88474,-87.711357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.0
1061,Public Rack - Central Park Ave & Fulton Blvd,41.89,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
1062,Public Rack - Kedzie Ave & Walnut St,41.885880947,-87.706185222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1063,Public Rack - Independence Blvd & Roosevelt,41.87,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,1.0
1064,Public Rack - Lawndale Ave & Roosevelt,41.866223097,-87.718169808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
